pair_id,channel_A_id,channel_A_zone_count,channel_A_charge_start,channel_A_charge_step,channel_A_handedness,channel_B_id,channel_B_zone_count,channel_B_charge_start,channel_B_charge_step,channel_B_handedness,channel_redundancy,channel_pearson_redundancy,mirror_aligned_redundancy,spectral_derivative_similarity,median_fisher,median_crlb_nm,gain_DH,gain_SH,delta_F_DH,delta_F_SH
z04_c2_s1_hm1__z10_c2_s2_hp1,z04_c2_s1_hm1,4,2,1,-1,z10_c2_s2_hp1,10,2,2,1,0.3255329061238492,0.11718726988698615,0.17380393552975576,0.011003439005494851,38.762450975064866,0.16061806331751496,1.0615735569672982,0.7349371158847385,2.248305798162214,-13.980090035945999
z04_c2_s1_hm1__z10_c2_s3_hm1,z04_c2_s1_hm1,4,2,1,-1,z10_c2_s3_hm1,10,2,3,-1,0.33766132031307844,0.08118923980605285,0.11551970517125408,0.0061001747900994155,34.09064334660817,0.17127043525758656,0.9336284111663254,0.6463595172536566,-2.4235018302944837,-18.651897664402696
z04_c2_s1_hm1__z10_c2_s3_hp1,z04_c2_s1_hm1,4,2,1,-1,z10_c2_s3_hp1,10,2,3,1,0.33333182383756166,0.07090463495019396,0.12065574277543509,0.002988538807868713,34.26563746611321,0.17083253762846198,0.9384209133228798,0.6496774104789472,-2.24850771078944,-18.476903544897652
z04_c2_s1_hm1__z12_c0_s1_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s1_hm1,12,0,1,-1,0.4247973810453884,0.2717604646077532,0.3428929465532791,0.01776966279884037,32.97780231537839,0.1741362327954139,0.9031514268130476,0.625260021288958,-3.536342861524261,-19.764738695632474
z04_c2_s1_hm1__z12_c0_s1_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s1_hp1,12,0,1,1,0.35330071007130576,0.18385157868510388,0.2814186790377879,0.014839358774746661,34.787535583029495,0.16954624205925375,0.9527139527569897,0.6595726128509248,-1.7266095938731567,-17.95500542798137
z04_c2_s1_hm1__z12_c0_s2_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s2_hm1,12,0,2,-1,0.3896264854024668,0.15309176040569045,0.21795142926733757,-0.0027078395131135695,35.15736321217355,0.1686521384036133,0.9628422914419658,0.6665845546735012,-1.3567819647291017,-17.585177798837314
z04_c2_s1_hm1__z12_c0_s2_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s2_hp1,12,0,2,1,0.3916042022040633,0.15552623069188634,0.21698475061137168,-0.00011656265126132849,35.18894943810044,0.16857642883299537,0.9637073322576238,0.6671834303689345,-1.3251957388022149,-17.553591572910427
z04_c2_s1_hm1__z12_c0_s3_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s3_hm1,12,0,3,-1,0.40662615611904956,0.11750532488231777,0.16388301485691403,-0.006380305428689606,30.53934886920017,0.18095480238362346,0.8363703633549144,0.579026878185952,-5.9747963077024835,-22.203192141810696
z04_c2_s1_hm1__z12_c0_s3_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c0_s3_hp1,12,0,3,1,0.4036285300723842,0.11099742062878414,0.16380682343342265,-0.00645240347404949,30.471248498757735,0.181156898000472,0.8345053225573686,0.5777356933257418,-6.042896678144917,-22.27129251225313
z04_c2_s1_hm1__z12_c1_s1_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s1_hm1,12,1,1,-1,0.3870252576030669,0.23696184066719697,0.32609511343914954,0.006668292778948719,35.19537034018251,0.16856105092810786,0.9638831792355816,0.6673051708455779,-1.318774836720145,-17.547170670828358
z04_c2_s1_hm1__z12_c1_s1_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s1_hp1,12,1,1,1,0.33069643817964145,0.1700964738141562,0.2461698703834268,0.009506027767678997,37.64551851021524,0.16298339436211617,1.0309845219662501,0.7137600462282643,1.1313733333125882,-15.097022500795624
z04_c2_s1_hm1__z12_c1_s2_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s2_hm1,12,1,2,-1,0.3517633759584583,0.12844709734447668,0.2012909979971706,0.004441858246849972,35.083142728862406,0.16883044098563177,0.960809641274433,0.6651773323082448,-1.4310024480402461,-17.65939828214846
z04_c2_s1_hm1__z12_c1_s2_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s2_hp1,12,1,2,1,0.35498918739498636,0.13274111373533234,0.1863326875828817,0.007442770213781871,35.13270958053373,0.1687113020515871,0.9621671111379936,0.6661171211527182,-1.3814355963689238,-17.609831430477136
z04_c2_s1_hm1__z12_c1_s3_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s3_hm1,12,1,3,-1,0.38243228465807244,0.10696454895812957,0.12961969549050095,0.00978464779508926,31.806817144887937,0.1773127207887552,0.8710820694498312,0.6030581108757681,-4.707328032014715,-20.935723866122927
z04_c2_s1_hm1__z12_c1_s3_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c1_s3_hp1,12,1,3,1,0.3784140441261354,0.09860419194962157,0.1327944793662087,0.005714609706583509,31.720373666035727,0.1775541602537702,0.868714672419628,0.6014191401854071,-4.793771510866925,-21.022167344975138
z04_c2_s1_hm1__z12_c2_s1_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s1_hm1,12,2,1,-1,0.34325117703344,0.19314486753256593,0.2640324916507377,0.0014792493302146065,37.8573584737468,0.1625267482368356,1.0367861082420686,0.7177765376500055,1.343213296844148,-14.885182537264065
z04_c2_s1_hm1__z12_c2_s1_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s1_hp1,12,2,1,1,0.2913995034626273,0.13228635818193682,0.1927391331352782,-0.003409286834047649,39.945977349019216,0.15822076292087786,1.0939863758412014,0.7573768078538318,3.4318321721165645,-12.796563661991648
z04_c2_s1_hm1__z12_c2_s2_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s2_hm1,12,2,2,-1,0.2864483687721315,0.06731629151408179,0.13194741331781337,-0.001741311851159868,36.85815886539384,0.16471501160639573,1.0094213814077948,0.6988316861278848,0.34401368849118796,-15.884382145617025
z04_c2_s1_hm1__z12_c2_s2_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s2_hp1,12,2,2,1,0.2912306442368226,0.07469622558173647,0.12083848563908431,0.004007648554493169,36.85313662565295,0.16472623466868375,1.009283839101476,0.6987364643269511,0.3389914487502992,-15.889404385357913
z04_c2_s1_hm1__z12_c2_s3_hm1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s3_hm1,12,2,3,-1,0.30357578250228384,0.02909036092918183,0.054098741678124077,0.004628345203780584,33.543528643848894,0.17266154656195268,0.918644774000273,0.6359862077340214,-2.9706165330537573,-19.19901236716197
z04_c2_s1_hm1__z12_c2_s3_hp1,z04_c2_s1_hm1,4,2,1,-1,z12_c2_s3_hp1,12,2,3,1,0.30088647858041234,0.023949940727077058,0.060886755967360054,0.00357650622313262,33.48730687349715,0.17280642633483734,0.9171050482288119,0.6349202414518884,-3.026838303405505,-19.255234137513717
z04_c2_s1_hp1__z04_c2_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z04_c2_s1_hp1,4,2,1,1,0.9999999960914987,0.9999999687319896,0.9999999687319896,0.9999999902287467,40.7074586425479,0.15673392330999672,1.1148407951310269,0.7718145137157794,4.193313465645247,-12.035082368462966
z04_c2_s1_hp1__z04_c2_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z04_c2_s2_hm1,4,2,2,-1,0.5692834033340705,0.36718178112975886,0.5013522789126537,0.05242230950808916,42.634536939501224,0.1531507841539788,1.1676170079553192,0.8083519701980337,6.120391762598572,-10.10800407150964
z04_c2_s1_hp1__z04_c2_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z04_c2_s2_hp1,4,2,2,1,0.5671191225286389,0.3526132524502082,0.44500025080852823,0.03778407191781358,42.22196250562311,0.1538972261384716,1.1563179776239425,0.8005295478048468,5.707817328720459,-10.520578505387753
z04_c2_s1_hp1__z04_c2_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z04_c2_s3_hm1,4,2,3,-1,0.5647753457554051,0.35506609863922245,0.43671133430277714,0.055274542037504495,39.49677525540818,0.15911795209120236,1.0816842367267636,0.748859924044285,2.9826300785055295,-13.245765755602683
z04_c2_s1_hp1__z04_c2_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z04_c2_s3_hp1,4,2,3,1,0.5657582717840789,0.3587879919614948,0.40501454423685546,0.05182128875195736,39.170166906338835,0.15977995295374678,1.072739529203501,0.7426674209375204,2.6560217294361834,-13.57237410467203
z04_c2_s1_hp1__z06_c0_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s1_hm1,6,0,1,-1,0.4061816624197804,0.18156004474177712,0.5477948778721152,0.005877423832063243,37.00517195232126,0.1643874984594735,1.013447576905873,0.7016190582208739,0.49102677541861084,-15.737369058689602
z04_c2_s1_hp1__z06_c0_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s1_hp1,6,0,1,1,0.635497766440032,0.4802237992159656,0.49070317762308435,0.21270725946323793,38.676665076056665,0.16079609227856886,1.0592241688440767,0.7333106129259545,2.162519899154013,-14.0658759349542
z04_c2_s1_hp1__z06_c0_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s2_hm1,6,0,2,-1,0.4816478720453919,0.25100415670236603,0.38549624310165154,0.011485298401790625,33.714454158191,0.17222331072476835,0.9233258507039453,0.6392269600956951,-2.7996910187116484,-19.02808685281986
z04_c2_s1_hp1__z06_c0_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s2_hp1,6,0,2,1,0.4676310639889514,0.23130514175005135,0.4019015920577479,-0.017493102252464282,35.11821035614652,0.16874612630037503,0.961770025999701,0.6658422154673023,-1.395934820756132,-17.624330654864345
z04_c2_s1_hp1__z06_c0_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s3_hm1,6,0,3,-1,0.49803964280691304,0.25138942460666913,0.33653180661504384,0.0030482184279282563,33.26514088040939,0.1733825222469202,0.9110206666278895,0.6307079682312756,-3.2490042964932613,-19.477400130601474
z04_c2_s1_hp1__z06_c0_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c0_s3_hp1,6,0,3,1,0.5015757968191241,0.2556957497612619,0.3377603363917499,0.005662288227152904,33.20234918829845,0.17354639377657458,0.9093010127291955,0.629517436055402,-3.311795988604203,-19.540191822712416
z04_c2_s1_hp1__z06_c1_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s1_hm1,6,1,1,-1,0.4836714042991888,0.27378137177619777,0.6325908239747657,0.047900802063656454,39.56084303466898,0.15898905614561243,1.0834388383736158,0.750074650866935,3.0466978577663255,-13.181697976341887
z04_c2_s1_hp1__z06_c1_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s1_hp1,6,1,1,1,0.7546456876348276,0.6257066819511476,0.6258136068211227,0.2705794843677126,41.152196472419135,0.15588469939370395,1.1270206730308538,0.7802467549644213,4.638051295516483,-11.59034453859173
z04_c2_s1_hp1__z06_c1_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s2_hm1,6,1,2,-1,0.5005886403263592,0.29081363389726544,0.41812356060645617,0.03495184335376701,37.28359665379016,0.16377254558796275,1.021072695887024,0.7068979980696531,0.7694514768875109,-15.458944357220702
z04_c2_s1_hp1__z06_c1_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s2_hp1,6,1,2,1,0.48574274289803426,0.2710020090224313,0.4075709720615481,0.0014523386909458481,38.10390333507847,0.1620000940308921,1.0435381452988646,0.7224510348700048,1.589758158175819,-14.638637675932394
z04_c2_s1_hp1__z06_c1_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s3_hm1,6,1,3,-1,0.520350192902518,0.2957217864325789,0.35864689311043163,0.038121832962163156,34.98490483889301,0.16906731342523562,0.9581192348718333,0.6633147392650146,-1.529240338009643,-17.757636172117856
z04_c2_s1_hp1__z06_c1_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c1_s3_hp1,6,1,3,1,0.5214507443005921,0.2977610726336964,0.33755535351448374,0.03839127711768522,34.83197611161738,0.1694380493826422,0.9539310298204833,0.6604152064714827,-1.6821690652852723,-17.910564899393485
z04_c2_s1_hp1__z06_c2_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s1_hm1,6,2,1,-1,0.48162345270641516,0.27496480001289336,0.6935300914967646,0.02341942937250753,41.88847541152599,0.15450862335207907,1.1471848843396426,0.7942066235068402,5.374330234623336,-10.854065599484876
z04_c2_s1_hp1__z06_c2_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s1_hp1,6,2,1,1,0.7413176767161636,0.6212486590518326,0.6239551506081565,0.2106961862519994,42.85886351037435,0.15274945685942817,1.1737605605371013,0.8126052080317264,6.344718333471697,-9.883677500636516
z04_c2_s1_hp1__z06_c2_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s2_hm1,6,2,2,-1,0.45662608205295,0.2474462984771025,0.39249929394878325,0.019741681850034377,40.59210090829384,0.15695647452654451,1.111681533598402,0.769627327963201,4.077955731391185,-12.150440102717027
z04_c2_s1_hp1__z06_c2_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s2_hp1,6,2,2,1,0.44582280467768187,0.23488935412930662,0.36269790960139914,0.001692123943939805,40.5243462322497,0.15708763140731616,1.10982596021127,0.7683426974781056,4.010201055347046,-12.218194778761166
z04_c2_s1_hp1__z06_c2_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s3_hm1,6,2,3,-1,0.4565447060788264,0.23130319377437966,0.3068595377148175,0.022173118842460336,35.669596205590196,0.16743679545198528,0.9768706355517619,0.6762965060432637,-0.8445489713124559,-17.07294480542067
z04_c2_s1_hp1__z06_c2_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z06_c2_s3_hp1,6,2,3,1,0.4616260929185836,0.2377421000941855,0.27771711276202904,0.02259027296448218,35.572336847418484,0.1676655361070917,0.974207027853964,0.674452465989308,-0.9418083294841679,-17.17020416359238
z04_c2_s1_hp1__z08_c0_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s1_hm1,8,0,1,-1,0.3677126853192439,0.17562223344155756,0.4700196851960948,0.012342586705926806,36.95699706857627,0.16449460631646018,1.012128228376376,0.7007056611258243,0.4428518916736195,-15.785543942434593
z04_c2_s1_hp1__z08_c0_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s1_hp1,8,0,1,1,0.5143747569107618,0.35631242595216045,0.40475941008933985,0.04587034529197167,39.24696242291064,0.15962355368627631,1.0748427008976416,0.7441234660028457,2.73281724600799,-13.495578588100223
z04_c2_s1_hp1__z08_c0_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s2_hm1,8,0,2,-1,0.44428143833504347,0.22519813746702474,0.337421926318622,0.008698358024913267,34.7724490971652,0.1695830180078962,0.9523007844959992,0.6592865726720654,-1.7416960797374514,-17.970091913845664
z04_c2_s1_hp1__z08_c0_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s2_hp1,8,0,2,1,0.4410740073587074,0.22468300942392622,0.3548102092425354,0.008579945806261213,35.142298431336314,0.16868828338255973,0.9624297176088867,0.66629892602254,-1.3718467455663372,-17.60024257967455
z04_c2_s1_hp1__z08_c0_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s3_hm1,8,0,3,-1,0.4599365719029161,0.21157358345560362,0.2867808207625248,-0.002561117861168001,32.16447960896153,0.17632412418194643,0.8808772450548139,0.609839400840522,-4.349665567941123,-20.578061402049336
z04_c2_s1_hp1__z08_c0_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c0_s3_hp1,8,0,3,1,0.46324326659812304,0.2144816402559642,0.2799926529348385,-0.0062722626902481735,32.15642036002365,0.17634621854083707,0.880656529250053,0.6096865972633073,-4.357724816878999,-20.586120650987212
z04_c2_s1_hp1__z08_c1_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s1_hm1,8,1,1,-1,0.40647873612212354,0.21836831417606503,0.548694694628481,0.031146853082034676,38.900880774395645,0.16033202683888748,1.0653646849989178,0.7375617486134097,2.3867355974929936,-13.841660236615219
z04_c2_s1_hp1__z08_c1_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s1_hp1,8,1,1,1,0.549410985141504,0.39790930550117964,0.43126101608647677,0.04090731634880553,41.449346846144465,0.15532492561796846,1.1351586253856387,0.7858807340642014,4.935201669241813,-11.2931941648664
z04_c2_s1_hp1__z08_c1_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s2_hm1,8,1,2,-1,0.42943947285902306,0.22372903088565732,0.34340651137906997,0.019360599396215965,37.21450432800406,0.16392450487242674,1.0191804887587628,0.7055880057093746,0.7003591511014093,-15.528036683006803
z04_c2_s1_hp1__z08_c1_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s2_hp1,8,1,2,1,0.4237635790324602,0.2194553446330008,0.328013368073057,0.0169272154233739,37.264158329669534,0.1638152548415973,1.0205403453684385,0.7065294469200875,0.7500131527668827,-15.47838268134133
z04_c2_s1_hp1__z08_c1_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s3_hm1,8,1,3,-1,0.45554192144362654,0.22161219061398116,0.27027179019861536,0.017365235567176868,33.234092959306345,0.17346349196378147,0.9101703681763544,0.6301192988098201,-3.2800522175963067,-19.50844805170452
z04_c2_s1_hp1__z08_c1_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c1_s3_hp1,8,1,3,1,0.45827967710182316,0.22452592874159577,0.24714540531400775,0.01535762756581983,33.191008030680614,0.17357604109703106,0.9089904164503317,0.6293024074011043,-3.323137146222038,-19.55153298033025
z04_c2_s1_hp1__z08_c2_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s1_hm1,8,2,1,-1,0.38297630785430065,0.19177018731954645,0.5617390172403367,0.006354743948771206,40.324446459749026,0.15747651412986383,1.1043513757308665,0.764552592400329,3.8103012828463747,-12.418094551261838
z04_c2_s1_hp1__z08_c2_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s1_hp1,8,2,1,1,0.5113687266091831,0.360086770453414,0.38721007499538485,0.016271808554922215,41.4797186788517,0.1552680500330748,1.1359904080430194,0.7864565848314387,4.965573501949045,-11.262822332159168
z04_c2_s1_hp1__z08_c2_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s2_hm1,8,2,2,-1,0.37353356548997224,0.16980276659863894,0.2773431632362428,0.012117535047630062,39.59620765333818,0.15891804122190112,1.084407356697073,0.7507451649906635,3.0820624764355316,-13.146333357672681
z04_c2_s1_hp1__z08_c2_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s2_hp1,8,2,2,1,0.36705741872552966,0.16213283565689307,0.25438914191527445,0.0030505494100087492,39.6649819112794,0.15878020916530333,1.0862908530135833,0.7520491267760249,3.150836734376746,-13.077559099731467
z04_c2_s1_hp1__z08_c2_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s3_hm1,8,2,3,-1,0.3810338815216158,0.14222696551778277,0.19602621346712112,0.008775777082802484,34.30973234227023,0.17072272532544705,0.9396285241253068,0.6505134505200937,-2.2044128346324214,-18.432808668740634
z04_c2_s1_hp1__z08_c2_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z08_c2_s3_hp1,8,2,3,1,0.3876821503776019,0.15127274332965007,0.18413235589129026,0.010973745478473634,34.40391179380501,0.170488891576465,0.9422077835076229,0.6522990954611503,-2.1102333830976434,-18.338629217205856
z04_c2_s1_hp1__z10_c0_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s1_hm1,10,0,1,-1,0.35918831715329747,0.18046939011174637,0.44186744362604424,0.013905940364834425,35.38333399453079,0.1681127390138723,0.9690308734630554,0.6708689668012761,-1.1308111823718647,-17.359207016480077
z04_c2_s1_hp1__z10_c0_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s1_hp1,10,0,1,1,0.4601119409819118,0.31067805880772287,0.38181511083709413,0.020636865138228922,37.30708975311703,0.16372097187081394,1.021716093102351,0.707343427866484,0.7929445762143814,-15.435451257893831
z04_c2_s1_hp1__z10_c0_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s2_hm1,10,0,2,-1,0.41768477783828484,0.19524422513137832,0.2982147269286826,0.004298405179784435,34.370927020530544,0.1705706785601563,0.941304441169615,0.6516737032702891,-2.1432181563721073,-18.37161399048032
z04_c2_s1_hp1__z10_c0_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s2_hp1,10,0,2,1,0.4155838382048685,0.19369356679256822,0.300389739486282,0.0027190476091059506,34.70625095230477,0.16974467092158663,0.9504878392787495,0.6580314540601917,-1.8078942245978809,-18.036290058706093
z04_c2_s1_hp1__z10_c0_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s3_hm1,10,0,3,-1,0.4265645791272648,0.16242225928476356,0.2321477760179121,-0.00489280524007121,31.172032725806666,0.17910901200178017,0.8536974527210023,0.5910225811702738,-5.342112451095986,-21.5705082852042
z04_c2_s1_hp1__z10_c0_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c0_s3_hp1,10,0,3,1,0.4294254144684213,0.16536516054976183,0.2241394893250993,-0.009066110306045377,31.209437138439068,0.17900164902871812,0.8547218341614328,0.5917317698425563,-5.304708038463584,-21.533103872571797
z04_c2_s1_hp1__z10_c1_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s1_hm1,10,1,1,-1,0.3590006588912401,0.1875515453227353,0.47841008251807726,0.018247084852430175,38.24201637096136,0.1617072935329429,1.0473205982417928,0.7250696617551611,1.7278711940587073,-14.500524640049505
z04_c2_s1_hp1__z10_c1_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s1_hp1,10,1,1,1,0.4435953351317859,0.29863971990884325,0.3522282754544352,0.012969831202263166,41.77956297326939,0.1547098815400237,1.1442021378525227,0.7921416407401992,5.265417796366741,-10.962978037741472
z04_c2_s1_hp1__z10_c1_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s2_hm1,10,1,2,-1,0.38662660121917725,0.17741898526666594,0.2741422035166475,0.009879821581292714,35.35455196901415,0.16818115510880144,0.9682426302938071,0.6703232588212485,-1.1595932078884985,-17.38798904199671
z04_c2_s1_hp1__z10_c1_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s2_hp1,10,1,2,1,0.3816395177215826,0.17168898460623183,0.25679326130718483,0.00785556506626995,35.749507863232196,0.16724955318935933,0.9790591479010131,0.6778116332273203,-0.7646373136704554,-16.993033147778668
z04_c2_s1_hp1__z10_c1_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s3_hm1,10,1,3,-1,0.4095696557740696,0.15526038115141821,0.18780729321182751,0.008534907250160343,32.44483213964108,0.17556067186537253,0.8885551608137974,0.6151548923831276,-4.069313037261573,-20.297708871369785
z04_c2_s1_hp1__z10_c1_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c1_s3_hp1,10,1,3,1,0.41078435544107783,0.1561939798173357,0.17743699338103905,0.00811525615462728,32.57851659624503,0.1752000989826172,0.8922163298198437,0.6176895532857193,-3.935628580657621,-20.164024414765834
z04_c2_s1_hp1__z10_c2_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s1_hm1,10,2,1,-1,0.3255798278040573,0.1526595664851856,0.46075569801643246,-3.795320794108461e-06,39.71937539507794,0.1586714515688601,1.0877805081468204,0.7530804286958013,3.205230218175288,-13.023165615932925
z04_c2_s1_hp1__z10_c2_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s1_hp1,10,2,1,1,0.40182197191676156,0.25441463548140447,0.2970172750656722,0.005749370330242348,41.84281237514933,0.15459290794801914,1.1459343268870326,0.7933408511056371,5.328667198246677,-10.899728635861536
z04_c2_s1_hp1__z10_c2_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s2_hm1,10,2,2,-1,0.32525224714982703,0.11920061738031809,0.2008853993210636,0.0076830351484756245,38.76358697621076,0.16061570977318332,1.0616046682295335,0.7349586544971018,2.2494417993081086,-13.978954034800104
z04_c2_s1_hp1__z10_c2_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s2_hp1,10,2,2,1,0.31985506390938995,0.11225739817638866,0.18383969635259909,0.00018214961116919752,38.48795218521606,0.16118981536339813,1.0540559555413598,0.7297326114261554,1.9738070083134076,-14.254588825794805
z04_c2_s1_hp1__z10_c2_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s3_hm1,10,2,3,-1,0.3318371511385089,0.07431255011116994,0.110664091607342,0.002795121128686139,33.5490466229927,0.1726473467248845,0.9187958929465627,0.6360908287674041,-2.9650985539099537,-19.193494388018166
z04_c2_s1_hp1__z10_c2_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z10_c2_s3_hp1,10,2,3,1,0.3372265972563478,0.0821752377907883,0.11003047830929033,0.003074434514302516,33.67680992810335,0.1723195401956256,0.9222949014675529,0.6385132244779934,-2.837335248799299,-19.06573108290751
z04_c2_s1_hp1__z12_c0_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s1_hm1,12,0,1,-1,0.35388992055029167,0.1826171302923658,0.4079341736973309,0.015720503720107533,35.24429363627845,0.16844401884794113,0.9652230242698532,0.6682327578589857,-1.2698515406242024,-17.498247374732415
z04_c2_s1_hp1__z12_c0_s1_hp1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s1_hp1,12,0,1,1,0.42386159887079333,0.2766394906936855,0.3635590068202038,0.01949617768195076,37.11427578062192,0.16414569789323225,1.0164355649245456,0.703687669747912,0.6001306037192649,-15.628265230388948
z04_c2_s1_hp1__z12_c0_s2_hm1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s2_hm1,12,0,2,-1,0.39130502255236516,0.15861932438660842,0.2464745122725602,0.003311581921584324,34.618522773295325,0.16995961320395983,0.9480852586189963,0.656368125420202,-1.8956224036073266,-18.12401823771554
z04_c2_s1_hp1__z12_c0_s2_hp1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s2_hp1,12,0,2,1,0.3894927267168389,0.15664360586737022,0.23930647529539514,-0.0002709089980659182,34.59069708887395,0.1700279594973173,0.9473232064256185,0.6558405496931325,-1.9234480880286995,-18.151843922136912
z04_c2_s1_hp1__z12_c0_s3_hm1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s3_hm1,12,0,3,-1,0.40196646676688896,0.11383375677768691,0.18206581248917053,-0.007639909807218574,30.120560434188782,0.18220843412763663,0.8249011523688033,0.5710866381636908,-6.39358474271387,-22.621980576822082
z04_c2_s1_hp1__z12_c0_s3_hp1,z04_c2_s1_hp1,4,2,1,1,z12_c0_s3_hp1,12,0,3,1,0.4052810111983878,0.11980187480689072,0.17904555199087643,-0.007670284690694181,30.169304080713843,0.18206118025364285,0.8262360774037155,0.5720108190163896,-6.344841096188809,-22.57323693029702
z04_c2_s1_hp1__z12_c1_s1_hm1,z04_c2_s1_hp1,4,2,1,1,z12_c1_s1_hm1,12,1,1,-1,0.3314332787374981,0.1686568449281889,0.42780433411969515,0.011204918089311296,37.15870201378661,0.16404754381878622,1.0176522504843322,0.7045299923268605,0.6445568368839574,-15.583838997224255
